Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15603079,Fischer,718,Germany,Male,32,1,93925.2,1,0,0,120164.28,0
2025,15606787,Petit,695,France,Male,44,7,0.0,1,1,1,180847.11,0
2025,15601177,Rodriguez,618,Spain,Female,30,7,67233.81,2,1,1,51994.09,0
2025,15601253,Gutierrez,596,Germany,Female,36,4,81518.91,1,1,1,151309.3,0
2025,15603311,Thomas,647,Germany,Male,46,3,104902.05,1,1,1,175344.19,1
2025,15600012,Richter,623,Germany,Female,35,8,134319.83,1,1,0,102196.7,1
2025,15608746,Zimmermann,545,France,Male,49,1,0.0,1,1,1,157822.73,0
2025,15600544,Simon,829,France,Male,26,8,108198.35,1,1,0,106409.14,0
2025,15602161,Braun,558,Spain,Male,55,7,139963.22,1,1,0,141042.82,0
2025,15605328,Rodriguez,769,France,Male,65,4,129080.52,2,1,0,109285.96,1
2025,15601903,Garcia,684,France,Male,34,0,0.0,2,1,1,25843.38,0
2025,15605484,Krüger,656,Germany,Male,38,6,123720.26,2,1,0,157705.21,0
2025,15600276,Schäfer,586,Spain,Female,43,10,0.0,1,1,0,66931.08,0
2025,15602666,Rodriguez,515,France,Male,38,1,148140.35,1,0,1,40994.87,0
2025,15600735,Becker,613,Germany,Female,45,10,98649.84,2,1,0,154942.0,1
2025,15603668,Schröder,506,France,Male,41,9,0.0,2,1,1,85285.6,0
2025,15600198,Richard,850,Germany,Female,30,10,93811.87,2,1,1,187522.7,0
2025,15604548,Navarro,593,France,Female,28,7,0.0,2,0,1,188597.59,0
2025,15601870,Weber,777,France,Male,56,0,100648.54,1,1,1,168184.83,1
2025,15604393,Wagner,590,Spain,Female,36,3,83953.3,1,1,0,188883.89,0
2025,15608315,Chu,678,Spain,Female,54,3,0.0,2,1,1,131529.45,0
2025,15607765,Navarro,612,France,Female,18,1,0.0,2,1,1,38579.72,0
2025,15602435,Simon,685,Germany,Female,32,10,153260.3,1,1,1,14151.84,0
2025,15606716,He,633,Spain,Male,18,5,41437.74,1,1,1,73272.3,0
2025,15600766,Sanchez,717,France,Male,44,6,0.0,2,0,0,21454.41,0
2025,15600915,Navarro,657,France,Female,51,5,118301.43,1,1,0,149542.42,0
2025,15601038,Garcia,674,Germany,Male,35,7,46491.55,2,0,1,62604.33,0
2025,15600235,Robert,456,Germany,Female,33,8,97686.61,2,0,0,178985.43,0
2025,15608100,Jimenez,719,France,Male,39,6,0.0,2,1,0,111149.21,0
2025,15600428,Simon,528,Spain,Male,56,9,0.0,2,1,1,14982.65,0
2025,15600070,Chu,733,Spain,Male,36,5,97184.25,1,0,1,184776.87,0
2025,15601977,Boni,596,France,Male,20,6,0.0,2,0,1,19350.72,0
2025,15606276,Simon,718,France,Female,40,2,95800.01,2,1,1,49831.21,0
2025,15604354,Alonso,752,Germany,Female,67,8,104965.72,1,1,1,162648.22,1
2025,15603127,Dupont,707,France,Male,44,10,0.0,4,1,0,84040.38,1
2025,15601175,Gomez,562,Germany,Male,58,2,136198.36,2,1,1,142063.34,1
2025,15605578,Obinna,645,Germany,Female,30,9,104519.22,1,0,0,150973.67,0
2025,15607751,Leroy,679,France,Male,39,3,0.0,2,0,1,71003.82,0
2025,15604426,Alvarez,627,France,Male,38,6,0.0,1,1,0,40052.79,1
2025,15600678,Michel,596,France,Male,47,6,135813.52,2,1,0,131002.5,0
2025,15602542,Bauer,597,Spain,Female,50,9,143527.5,2,1,1,107799.47,0
2025,15608978,Thomas,714,France,Female,47,9,0.0,1,1,0,72438.89,0
2025,15609762,Schwarz,705,Germany,Male,36,5,184115.26,1,1,0,187578.64,1
2025,15607823,Dominguez,666,Germany,Male,38,10,172246.47,1,1,0,101930.52,0
2025,15606493,Fischer,687,France,Female,29,1,79632.04,2,1,1,199370.28,0
2025,15604269,Munoz,514,Spain,Male,34,10,112276.38,2,1,1,113230.57,0
2025,15601460,Schäfer,575,Spain,Female,37,5,0.0,1,0,1,174723.82,0
2025,15605181,Schneider,601,Spain,Male,33,10,0.0,1,0,1,124177.9,0
2025,15601028,Zimmermann,646,Germany,Male,33,8,136336.7,1,1,0,130632.39,0
2025,15607959,Michel,783,Spain,Male,59,9,0.0,1,1,0,86165.84,0
2025,15609371,Schwarz,599,Spain,Male,40,4,0.0,1,1,1,185379.91,0
2025,15601936,He,761,France,Female,54,3,0.0,1,1,0,57228.93,0
2025,15600802,Michel,689,Spain,Female,35,9,131912.14,2,0,1,32285.48,0
2025,15606539,Schmidt,735,Spain,Male,40,1,147354.64,2,1,0,153307.55,0
2025,15604260,Perez,689,Spain,Female,32,10,0.0,2,0,0,160946.57,0
2025,15604146,Michel,622,Germany,Female,18,5,122946.58,1,1,1,20763.98,1
2025,15601634,Gomez,838,Spain,Male,51,5,0.0,2,0,1,29214.89,0
2025,15604217,Rodriguez,572,Germany,Female,31,7,129325.87,2,0,1,108603.69,0
2025,15600557,Torres,723,France,Female,26,1,154000.33,1,1,0,90147.57,0
2025,15604610,Chu,760,France,Male,47,8,0.0,1,0,0,92041.5,0
2025,15600930,Lefebvre,549,Germany,Female,43,6,115141.15,2,0,0,58167.7,1
2025,15607563,Romero,622,France,Male,57,5,0.0,3,1,0,49782.39,0
2025,15609894,Moreno,661,Germany,Male,32,7,136633.2,2,0,0,53238.48,0
2025,15605801,Dupont,582,Spain,Female,26,10,0.0,1,1,0,76612.84,0
2025,15602559,Gutierrez,725,Spain,Male,36,9,0.0,1,1,1,116385.04,0
2025,15607334,Chidiebere,692,France,Female,21,6,68631.82,1,1,1,35276.13,0
2025,15601677,Jimenez,619,Germany,Male,45,0,120181.1,3,1,1,142065.03,1
2025,15602544,Michel,706,France,Male,44,0,133250.18,1,1,0,199690.79,0
2025,15604297,Leroy,509,Spain,Male,23,6,83383.5,2,1,1,181010.04,0
2025,15608815,Diaz,386,Germany,Female,35,3,94799.36,2,1,1,184321.1,0
2025,15605982,Bauer,682,Germany,Female,32,5,110933.8,2,0,1,119109.24,1
2025,15600292,Schulz,514,France,Female,45,8,0.0,2,0,1,144198.71,0
2025,15604302,Alonso,633,France,Male,18,0,73957.65,1,1,0,197379.25,0
2025,15604263,Hoffmann,626,France,Male,46,8,136884.72,2,1,1,125822.94,0
2025,15608420,Alonso,745,Germany,Male,42,6,124455.64,2,0,1,124289.84,1
2025,15606271,Durand,791,Spain,Female,31,5,0.0,2,1,0,83615.72,0
2025,15603762,Bauer,725,France,Female,44,6,87641.91,1,1,0,130271.39,0
2025,15601649,Dupont,650,Germany,Female,18,0,66767.7,2,1,1,197174.46,1
2025,15607310,Moreno,753,France,Female,31,1,128376.19,1,1,1,175698.45,0
2025,15602859,Navarro,775,Germany,Male,33,2,59901.52,1,0,1,128195.7,0
2025,15600966,Martin,627,Spain,Female,48,2,117958.65,1,1,0,74105.37,0
2025,15606901,Dominguez,688,Spain,Male,37,3,0.0,1,0,1,86814.09,0
2025,15607703,Richter,619,Spain,Male,33,1,45456.64,1,1,0,116969.37,0
2025,15604972,Schwarz,676,France,Male,47,7,96904.58,1,1,1,103335.49,0
2025,15609558,Richter,781,Germany,Female,56,10,117219.14,2,1,1,189888.17,1
2025,15602130,Krüger,672,France,Female,39,4,0.0,1,1,0,139991.42,0
2025,15601549,Neumann,547,Germany,Female,50,3,179893.15,2,0,1,48685.56,1
2025,15601570,Hill,787,France,Female,43,4,0.0,1,0,0,197036.37,0
2025,15602393,Garcia,622,France,Male,44,3,115369.03,1,0,0,144932.76,0
2025,15601481,Hernandez,644,France,Male,30,0,0.0,1,1,0,165177.68,0
2025,15603358,Hill,615,Germany,Female,28,10,115444.39,1,1,0,22635.06,0
2025,15606238,Petit,616,Spain,Female,28,6,0.0,1,0,1,154587.96,0
2025,15602756,Simon,448,Spain,Male,33,0,0.0,1,1,0,45050.88,0
2025,15604044,He,651,France,Male,33,9,117365.51,2,1,0,156024.35,0
2025,15607686,Chu,521,Germany,Male,60,2,107837.82,2,1,1,65443.06,1
2025,15606416,Leroy,702,Germany,Female,38,7,113003.59,1,1,0,115802.1,1
2025,15604464,Diaz,549,France,Male,45,9,105000.12,1,0,0,11121.31,1
2025,15602025,Obinna,566,Spain,Male,44,10,0.0,2,1,0,100521.37,0
2025,15600847,Dominguez,697,France,Male,22,10,0.0,1,0,0,101034.53,0
2025,15603370,Schäfer,700,Germany,Female,48,2,153607.42,2,1,1,40460.16,1
2025,15608134,Becker,503,Spain,Female,43,8,128033.36,2,1,1,177888.14,0
2025,15607286,Hoffmann,646,France,Female,32,6,0.0,2,1,0,117993.45,0
2025,15608931,Gutierrez,715,Spain,Male,39,10,0.0,1,1,0,95940.76,0
2025,15603529,Weber,551,France,Female,33,6,103478.65,1,0,1,49226.12,0
2025,15604207,Durand,598,France,Male,36,6,116281.37,1,1,0,154897.85,0
2025,15601590,Zimmermann,598,Germany,Male,30,1,72230.81,1,0,0,72986.64,1
2025,15605271,Alonso,693,France,Female,58,5,79654.33,1,1,1,67615.69,0
2025,15609657,Richard,842,Spain,Female,27,9,0.0,2,1,0,63434.58,0
2025,15601417,Rodriguez,711,Spain,Male,45,0,0.0,1,1,1,13791.28,0
2025,15605803,Gutierrez,733,Spain,Male,48,7,177452.67,2,0,0,178433.23,1
2025,15607678,Dubois,691,Germany,Male,36,10,133697.56,1,0,0,77395.25,0
2025,15601352,Wolf,780,France,Male,33,4,0.0,1,1,0,103025.72,0
2025,15608319,Bartlett,679,Germany,Male,36,5,220101.63,1,0,0,97036.63,1
2025,15607232,Mitchell,538,France,Male,26,0,0.0,1,1,1,142104.77,0
2025,15605436,Torres,753,France,Male,24,6,131741.35,1,1,1,25828.16,0
2025,15605867,Smith,716,Spain,Male,53,0,53088.13,2,1,1,80943.78,0
2025,15607850,Martinez,666,Spain,Male,39,5,94906.78,2,0,1,175946.27,0
2025,15603248,Schmidt,612,Germany,Female,54,1,171423.92,1,0,1,92264.18,1
2025,15609104,Laurent,599,France,Female,50,7,99382.68,2,1,0,122444.29,0
2025,15604809,Schulz,541,France,Female,42,2,130756.05,2,1,1,154716.64,0
2025,15601757,Moreno,505,Spain,Female,51,4,81332.05,1,0,0,110804.66,0
2025,15600109,Lopez,647,France,Female,50,0,125423.1,2,1,0,146060.85,1
2025,15607598,Muller,778,France,Male,30,9,135002.84,2,1,0,101285.27,0
2025,15605607,Klein,680,France,Male,44,0,153321.82,1,0,1,161287.81,0
2025,15602193,Fischer,599,France,Male,40,6,0.0,1,1,1,198054.81,0
2025,15608646,Fischer,736,France,Female,18,2,116303.57,1,1,1,14119.33,0
2025,15608001,Ruiz,689,Spain,Male,37,9,132375.45,1,0,1,194128.98,0
2025,15600855,Schmidt,571,France,Female,40,3,85573.04,1,0,0,74330.3,0
2025,15600899,Wagner,652,Germany,Male,29,5,114622.83,2,0,1,194381.83,0
2025,15606853,Hoffmann,789,France,Female,33,5,142469.05,1,1,0,142682.61,0
2025,15608583,Moreno,586,Spain,Male,52,9,0.0,2,1,1,13685.49,0
2025,15602517,Dupont,570,France,Female,33,7,148681.82,2,0,1,95402.14,0
2025,15600364,Gomez,669,Germany,Female,27,3,101705.73,2,1,1,61823.94,0
2025,15602402,Diaz,586,Germany,Male,45,9,80852.67,2,1,1,178106.62,1
2025,15609486,Schröder,492,France,Male,47,0,0.0,1,1,1,132357.77,0
2025,15607031,Navarro,731,France,Male,50,8,0.0,1,1,0,96629.21,1
2025,15607747,Schäfer,642,France,Male,40,0,78238.5,1,0,0,129489.16,0
2025,15605504,Schneider,620,France,Male,39,5,59832.67,2,0,1,146281.34,0
2025,15607821,He,696,Spain,Female,42,3,0.0,1,1,1,75278.89,1
2025,15601183,Fischer,589,Germany,Male,30,2,107246.8,1,1,0,175046.36,1
2025,15601309,Obinna,638,Germany,Male,58,3,138545.02,1,1,0,190493.54,1
2025,15604798,Dubois,655,France,Female,23,0,108117.98,2,1,1,48023.64,0
2025,15604008,Garcia,670,Germany,Female,34,5,81676.69,2,0,1,38928.61,1
2025,15607928,Martin,510,France,Female,51,9,0.0,1,0,1,133587.9,0
2025,15602893,Hoffmann,552,Germany,Male,38,2,142442.8,1,0,1,154354.26,0
2025,15600509,Ruiz,712,Spain,Male,53,5,0.0,2,1,0,170276.81,0
2025,15601136,Boni,533,France,Female,42,7,138627.1,1,1,0,124344.47,1
2025,15601854,Klein,690,France,Male,23,3,0.0,1,1,1,19505.33,1
2025,15609554,Gomez,558,Spain,Female,48,2,0.0,1,1,0,150950.83,0
2025,15607766,Gomez,676,France,Female,18,4,0.0,1,0,0,183767.55,0
2025,15602982,Boni,672,Spain,Male,43,3,0.0,2,1,1,14286.2,0
2025,15602488,He,783,Germany,Female,45,0,151003.14,1,1,1,180507.54,1
2025,15608217,Gomez,674,Germany,Male,41,10,142503.55,1,0,1,95117.93,1
2025,15609750,Chu,431,Spain,Male,49,7,97624.03,1,1,1,165935.7,0
2025,15602773,Navarro,495,Germany,Female,33,10,114389.18,1,1,1,98821.99,0
2025,15602729,Jimenez,761,France,Male,28,6,0.0,1,1,0,73232.77,0
2025,15603128,Koch,564,France,Male,18,5,141181.14,2,1,0,40291.31,0
2025,15603066,Dubois,546,Spain,Male,43,6,78635.16,3,1,0,119338.27,1
2025,15602005,Petit,676,Germany,Male,27,5,113595.41,2,1,0,84631.95,0
2025,15602999,Weber,479,Germany,Male,41,2,162628.66,2,0,1,10113.26,1
2025,15609860,Schröder,779,Spain,Male,30,4,0.0,1,0,0,28351.57,0
2025,15600860,Boni,698,France,Female,57,10,0.0,1,0,1,77927.72,0
2025,15604084,Ruiz,605,France,Female,52,7,66045.75,3,1,1,58598.61,1
2025,15604266,Dominguez,569,Spain,Male,26,5,131731.95,2,0,1,192925.97,0
2025,15605243,Muller,784,France,Male,47,10,54143.77,1,0,1,68864.58,0
2025,15605356,Hoffmann,695,France,Female,44,10,111185.89,2,1,1,98004.2,0
2025,15600457,Dominguez,638,Spain,Male,30,1,34637.01,1,1,1,72968.96,0
2025,15603567,Robert,662,Spain,Female,31,6,112965.34,2,0,0,18336.19,0
2025,15606247,Munoz,497,Spain,Male,39,1,0.0,1,0,0,116926.44,0
2025,15601589,Gutierrez,597,Spain,Female,18,5,141128.71,1,1,1,22383.31,0
2025,15603865,Alonso,718,France,Male,39,2,0.0,1,1,0,94759.4,0
2025,15607197,Navarro,850,Germany,Male,53,9,111695.78,1,1,1,38003.57,1
2025,15605653,Schneider,661,France,Female,33,10,0.0,2,1,0,70710.55,0
2025,15600666,Richter,541,Spain,Female,40,1,0.0,2,1,0,23474.52,0
2025,15602092,Neumann,360,France,Male,43,1,111078.95,2,1,1,59869.01,0
2025,15609775,Becker,812,France,Female,33,5,0.0,2,0,0,34192.01,0
2025,15604076,Neumann,689,Spain,Male,39,9,89536.07,1,1,0,89290.12,0
2025,15600917,Thomas,637,Spain,Female,47,10,135821.12,2,1,1,190214.23,0
2025,15603513,Dominguez,609,Spain,Male,27,10,86067.19,2,1,1,27287.66,0
2025,15609414,Munoz,776,Germany,Male,44,4,148374.72,1,0,1,55488.81,1
2025,15601914,Hernandez,558,France,Female,35,9,0.0,2,0,0,36462.76,0
2025,15603747,Jimenez,580,France,Male,35,3,66809.69,2,1,0,176467.68,0
2025,15609831,Laurent,545,Germany,Male,57,7,98440.31,2,0,1,74865.89,1
2025,15609667,Chidiebere,718,France,Male,50,0,0.0,2,1,1,187602.69,0
2025,15605480,Gomez,394,Germany,Female,35,10,204671.41,3,1,1,83508.09,1
2025,15603379,Leroy,678,France,Male,38,1,0.0,2,1,0,185892.08,0
2025,15606463,Laurent,694,France,Male,40,9,104463.68,1,1,0,186291.79,0
2025,15604321,Martinez,720,France,Male,35,6,0.0,2,0,1,150686.66,0
2025,15605102,Perez,712,Spain,Female,39,3,0.0,1,1,1,30403.51,0
2025,15601639,Hernandez,749,France,Male,45,3,0.0,1,0,1,150441.23,0
2025,15604275,Torres,565,France,Male,43,6,160286.92,2,1,1,126971.19,0
2025,15606718,Laurent,529,France,Male,29,6,0.0,1,1,1,62086.94,0
2025,15600768,Garcia,793,France,Male,34,9,0.0,2,1,0,83885.28,0
2025,15602469,Torres,554,France,Female,42,6,0.0,1,1,0,100920.84,1
2025,15602789,Schwarz,802,Germany,Male,18,5,140506.36,2,1,0,115036.56,0
2025,15607595,Zimmermann,671,Spain,Female,33,4,176687.44,1,1,1,22687.99,0
2025,15606359,Bartlett,784,Germany,Male,23,2,111628.38,1,1,1,192655.01,0
2025,15607588,Chidiebere,756,France,Female,41,1,89970.06,2,1,1,111394.89,0
2025,15606047,Hill,625,France,Female,57,8,127656.37,1,1,1,173720.78,0
2025,15603822,Gomez,668,France,Male,34,2,56385.61,2,1,1,10108.94,0
2025,15604903,Klein,555,Germany,Female,36,8,77082.52,2,0,0,169149.27,0
2025,15609949,Lopez,679,Germany,Female,26,0,119025.99,1,1,1,66704.01,0
2025,15608552,Weber,760,France,Female,40,0,0.0,2,0,1,122181.68,0
2025,15602889,Dubois,651,Germany,Female,40,3,138694.88,1,0,1,48891.56,1
2025,15603081,Bartlett,608,France,Female,35,5,0.0,1,1,0,92342.64,0
2025,15600682,Alonso,616,Spain,Male,67,7,0.0,1,1,1,12100.68,1
2025,15603053,Perez,719,France,Male,32,7,0.0,2,1,0,64136.16,0
2025,15604998,Schwarz,582,Germany,Male,39,8,87584.37,1,0,0,117606.61,1
2025,15603188,Robert,595,Spain,Female,29,10,0.0,1,0,1,82939.01,0
2025,15600797,Chu,717,France,Female,47,3,0.0,2,1,0,58478.1,0
2025,15601690,Hargrave,801,Spain,Female,42,1,0.0,2,1,0,31705.03,0
2025,15604495,Munoz,792,Germany,Male,18,4,86047.72,2,0,0,72041.28,0
2025,15603095,Schwarz,593,Germany,Male,40,0,97429.88,1,1,0,67108.1,1
2025,15603784,Fischer,674,France,Male,31,2,123764.96,2,1,1,28733.47,0
2025,15600687,Gutierrez,594,France,Female,30,3,0.0,1,0,1,69651.83,0
2025,15600918,Becker,617,France,Female,18,5,159737.01,1,1,0,103453.55,0
2025,15606121,Lefebvre,620,France,Male,52,2,0.0,2,1,0,29125.37,0
2025,15609376,Hill,830,France,Female,24,10,0.0,1,1,1,65370.38,0
2025,15606954,Alonso,692,Germany,Female,46,1,158476.31,3,1,0,46527.15,1
2025,15600286,Schneider,681,Spain,Male,37,8,0.0,2,1,1,171955.13,0
2025,15602213,Neumann,730,France,Male,37,5,101716.08,2,0,1,106686.42,0
2025,15608075,Fischer,701,France,Male,19,10,0.0,1,1,1,25096.09,0
2025,15608244,Martin,759,France,Male,50,4,92435.65,2,1,1,132419.09,0
2025,15608439,Ruiz,532,Spain,Female,36,2,0.0,1,1,0,162689.2,0
2025,15609046,Wolf,654,France,Male,43,7,0.0,1,0,1,69809.79,0
2025,15602446,Leroy,462,France,Male,49,7,99720.17,1,1,1,107429.04,0
2025,15609735,Gomez,506,Spain,Male,47,10,0.0,1,1,1,29873.48,0
2025,15604418,Schröder,569,France,Female,20,8,0.0,1,1,0,186049.86,0
2025,15606030,Chu,535,France,Male,35,7,0.0,1,1,0,160449.27,0
2025,15607076,Meyer,596,Spain,Male,34,5,114650.99,2,0,0,137002.12,0
2025,15602539,Schneider,725,France,Male,63,7,0.0,1,1,1,162623.92,0
2025,15603276,Krüger,710,Spain,Female,50,10,68197.68,2,1,1,120233.49,0
2025,15608917,Martin,736,Spain,Male,34,5,0.0,2,1,1,72467.22,0
2025,15605125,Richter,650,France,Female,30,10,0.0,1,1,1,148540.74,0
2025,15605011,Martin,615,France,Male,37,2,111723.56,1,0,0,189429.14,0
2025,15600411,Garcia,644,Spain,Female,18,8,0.0,1,1,1,25820.94,0
2025,15605320,Alonso,649,France,Male,31,0,102539.69,2,0,0,198503.37,0
2025,15603047,Munoz,542,France,Male,36,10,0.0,1,1,0,29678.18,0
2025,15609943,Fischer,542,France,Female,25,1,107769.36,2,0,0,96992.11,0
2025,15604907,Navarro,467,France,Female,38,5,0.0,2,1,1,152449.21,1
2025,15603512,Diaz,652,Spain,Female,46,8,70772.23,2,1,0,114804.87,0
2025,15607790,Martin,693,Germany,Female,31,4,88785.98,1,1,0,136316.5,0
2025,15608471,Sanchez,627,Spain,Male,34,1,176883.13,1,1,0,87305.47,1
2025,15600453,Martin,803,France,Male,21,9,123883.16,3,0,1,33508.12,0
2025,15603720,Smith,678,France,Female,46,8,72864.19,1,0,0,175357.08,0
2025,15600615,Ruiz,726,France,Female,35,6,0.0,1,0,1,27919.84,0
2025,15605301,Hargrave,560,France,Male,40,8,0.0,1,0,0,57039.4,0
2025,15600469,Leroy,741,Germany,Male,27,0,71791.9,1,0,0,139665.14,0
2025,15606857,Weber,679,France,Male,36,3,0.0,1,1,0,83803.82,0
2025,15601505,Jimenez,820,France,Female,19,4,0.0,2,0,0,58449.86,0
2025,15605475,Hargrave,535,Spain,Female,41,2,134923.21,2,1,0,57268.23,0
2025,15603336,Garcia,633,Spain,Male,23,2,107159.24,1,1,1,142282.58,0
2025,15608945,Munoz,697,France,Female,35,5,0.0,1,1,0,94248.24,0
2025,15606262,Thomas,483,France,Female,53,10,0.0,1,1,1,10580.9,0
2025,15605791,Obinna,511,Spain,Male,38,3,0.0,2,1,1,90968.93,1
2025,15602740,Zimmermann,532,France,Male,36,3,133565.89,1,1,1,40487.08,0
2025,15609720,Dubois,582,France,Female,39,8,125450.7,2,1,0,61644.3,0
2025,15607200,Hernandez,631,Germany,Female,18,3,94016.3,2,1,1,191959.0,0
2025,15607125,Zimmermann,658,Spain,Male,38,0,0.0,2,1,0,10277.5,0
2025,15604882,Schmidt,517,Germany,Male,46,4,83294.73,2,0,0,77808.63,1
2025,15606922,Simon,580,Spain,Female,45,3,84373.08,1,1,0,141048.57,1
2025,15609730,Dubois,678,France,Male,49,1,0.0,3,1,0,51939.11,1
2025,15608389,Navarro,736,France,Female,33,4,166969.13,1,0,0,27766.93,0
2025,15600517,Braun,520,Germany,Male,39,4,154012.47,2,1,0,11207.75,0
2025,15607949,Lefebvre,742,Spain,Male,46,3,103609.57,1,1,1,142228.41,1
2025,15601157,Dupont,750,Spain,Male,35,2,0.0,1,1,0,47552.49,0
2025,15602604,Obinna,595,Germany,Female,42,3,131045.29,1,0,0,168601.82,1
2025,15605141,He,607,Spain,Female,43,0,80379.46,1,0,1,39210.54,1
2025,15607082,Garcia,463,Germany,Female,35,10,73201.68,2,0,0,192759.31,0
2025,15602731,Alvarez,769,Spain,Female,38,9,0.0,1,1,0,94564.4,0
2025,15606765,Lefebvre,683,Spain,Male,32,4,0.0,2,0,0,31916.03,0
2025,15609406,Bartlett,695,France,Male,37,7,0.0,2,0,0,20038.02,0
2025,15609623,Garcia,831,Spain,Female,45,8,112370.06,1,1,1,73094.41,0
2025,15604964,Durand,772,France,Male,41,3,93653.4,1,1,1,90203.26,0
2025,15608826,Smith,690,Germany,Female,46,5,170253.91,2,0,0,173948.3,1
2025,15604409,Smith,681,France,Male,43,1,66576.58,1,0,1,179915.92,0
2025,15605341,Obinna,528,Spain,Male,28,5,0.0,2,0,1,65073.74,0
2025,15602688,Richard,548,France,Male,30,7,0.0,2,0,1,166627.83,0
2025,15601021,Chu,542,France,Male,38,0,137234.86,1,1,1,78678.68,0
2025,15603506,Zimmermann,651,France,Female,46,4,135212.42,3,1,1,68924.01,1
2025,15607094,Torres,756,Germany,Male,41,6,127840.26,2,1,0,159439.41,1
2025,15604079,Zimmermann,746,France,Female,38,1,120790.69,1,1,0,183894.64,0
2025,15600680,Sanchez,688,Germany,Female,33,7,49917.12,2,1,0,110381.05,1
2025,15609316,Perez,652,France,Male,45,10,0.0,1,1,0,148804.84,0
2025,15603316,Richard,726,France,Male,39,8,0.0,1,0,1,97773.4,1
2025,15608241,Dominguez,599,France,Male,31,5,130899.82,2,1,1,53525.02,0
2025,15609862,Munoz,719,Germany,Female,58,0,103090.2,1,0,0,107466.23,1
2025,15603493,Zimmermann,555,Germany,Male,41,5,71273.74,1,1,0,167778.97,1
2025,15601073,Dubois,787,France,Male,44,0,0.0,2,0,1,48881.58,0
2025,15604580,Alonso,479,France,Male,27,1,0.0,1,1,1,27969.23,0
2025,15602839,Zimmermann,672,France,Male,41,3,0.0,1,1,1,35594.32,0
2025,15605066,Michel,688,France,Female,39,1,78337.38,2,1,1,97725.49,0
2025,15602960,Weber,576,Spain,Male,37,2,0.0,1,0,0,73571.81,0
2025,15601295,Bernard,648,Spain,Male,54,5,0.0,2,1,1,196010.33,0
2025,15604582,Meyer,662,Spain,Male,34,9,78408.96,1,1,1,23473.41,0
2025,15602106,Zimmermann,712,Germany,Male,44,3,92283.61,2,1,0,87383.01,1
2025,15603561,Richard,716,Spain,Male,34,7,0.0,1,1,1,16931.74,0
2025,15600051,Jimenez,649,France,Male,41,5,106227.07,2,1,1,85144.34,0
2025,15605132,Chu,648,Germany,Female,27,0,186921.24,2,1,0,78651.2,0
2025,15606564,Muller,563,Spain,Male,26,1,0.0,2,1,1,51534.77,0
2025,15600527,Alonso,746,France,Female,28,1,0.0,2,1,0,181459.39,0
2025,15603713,Zimmermann,618,Spain,Female,43,4,106012.58,1,1,1,46873.15,0
2025,15603117,Richter,640,Spain,Male,26,6,0.0,1,1,0,20146.06,0
2025,15607695,Hoffmann,700,Germany,Female,27,9,110068.08,1,1,0,145784.03,0
2025,15606830,Lopez,633,Germany,Female,39,9,72500.9,2,1,0,163533.31,0
2025,15601596,Jimenez,660,Spain,Male,21,10,148364.51,2,1,0,79574.29,0
2025,15605492,Rodriguez,637,France,Male,33,4,167882.06,2,0,0,179202.54,0
2025,15605048,Michel,746,France,Female,36,8,155972.14,1,1,1,131645.5,0
2025,15603401,Meyer,695,Spain,Female,22,4,130753.25,4,1,0,71897.84,0
2025,15606153,Gutierrez,510,Germany,Male,36,8,122259.19,3,0,0,192403.9,0
2025,15601072,Martin,467,Spain,Male,28,0,94893.59,2,1,0,78157.22,0
2025,15603096,Becker,530,Germany,Female,34,5,109939.0,2,1,1,90931.22,0
2025,15602407,Thomas,671,Spain,Male,35,1,0.0,1,1,0,55714.15,0
2025,15600632,Hernandez,731,Spain,Female,55,2,0.0,1,1,0,92507.15,0
2025,15607307,Dominguez,538,France,Female,47,8,0.0,1,1,0,166476.5,0
2025,15604289,Boni,508,France,Female,24,4,0.0,2,1,0,20321.47,0
2025,15609118,Durand,627,Spain,Male,56,10,0.0,1,0,1,63162.04,1
